id,lane,target_ns,stage
14506,8,50741289598,scored
14507,15,50741375055,scored
14508,2,50741670617,scored
14509,5,50742013576,scored
14510,6,50744350525,scored
14511,13,50751032050,scored
14512,11,50751423632,scored
14513,12,50751425629,scored
14514,7,50764337127,scored
14515,9,50764981764,scored
14516,10,50765869410,scored
14517,1,50769630240,scored
14518,0,50771280311,scored
14519,4,50773834962,scored
14520,3,50773998404,scored
14521,14,50775205955,scored
14522,8,50781415142,scored
14523,5,50783044127,scored
14524,6,50787130176,scored
14525,15,50787553129,scored
14526,2,50790780555,scored
14527,13,50792956911,scored
14528,11,50794615725,scored
14529,12,50799131814,scored
14530,9,50807650394,scored
14531,10,50807752532,scored
14532,7,50810088480,scored
14533,0,50813485014,scored
14534,1,50813525262,scored
14535,4,50814734244,scored
14536,8,50822452562,scored
14537,3,50832140417,scored
14538,14,50834041306,scored
14539,2,50842401047,scored
14540,15,50850193989,scored
14541,12,50850963925,scored
14542,10,50853078340,scored
14543,1,50857329930,scored
14544,0,50857408847,scored
14545,11,50857704599,scored
14546,13,50863645853,scored
14547,9,50866524936,scored
14548,6,50868519685,scored
14549,4,50868750009,scored
14550,7,50869739350,scored
14551,5,50870984282,scored
14552,3,50877550384,scored
14553,8,50879336675,scored
14554,2,50884244378,scored
14555,14,50884428380,scored
14556,15,50893042148,scored
14557,12,50893073994,scored
14558,10,50894085472,scored
14559,0,50903391620,scored
14560,11,50904743912,scored
14561,13,50905368091,scored
14562,1,50905642590,scored
14563,9,50906791634,scored
14564,4,50910080730,scored
14565,5,50918920001,scored
14566,3,50920204548,scored
14567,6,50921247889,scored
14568,8,50923218312,scored
14569,7,50925060807,scored
14570,2,50928717893,scored
14571,10,50935698769,scored
14572,14,50936792833,scored
14573,12,50939459460,scored
14574,15,50941087995,scored
14575,0,50944548489,scored
14576,1,50949065399,scored
14577,9,50950025548,scored
14578,4,50956498385,scored
14579,13,50957090554,scored
14580,11,50958883651,scored
14581,5,50960102249,scored
14582,8,50964937475,scored
14583,6,50965903737,scored
14584,7,50968637022,scored
14585,2,50970167529,scored
14586,3,50972267227,scored
14587,14,50984047736,scored
14588,9,50991551766,scored
14589,0,50993972219,scored
14590,1,50995683697,scored
14591,10,50995684798,scored
14592,13,51004733473,scored
14593,8,51005283252,scored
14594,4,51006894359,scored
14595,5,51007836187,scored
14596,6,51008578378,scored
14597,11,51010836212,scored
14598,15,51012239752,scored
14599,7,51013805406,scored
14600,2,51014085936,scored
14601,3,51014320676,scored
14602,12,51015056009,scored
14603,14,51028649662,scored
14604,9,51031825670,scored
14605,1,51038639762,scored
14606,0,51039029517,scored
14607,4,51049691189,scored
14608,10,51049912270,scored
14609,15,51053925428,scored
14610,11,51057468314,scored
14611,2,51059531953,scored
14612,5,51059956551,scored
14613,3,51061467651,scored
14614,7,51061907215,scored
14615,13,51062834935,scored
14616,6,51063893714,scored
14617,8,51065431807,scored
14618,12,51067738785,scored
14619,14,51069371009,scored
14620,9,51072974470,scored
14621,1,51078713889,scored
14622,0,51083154054,scored
14623,15,51095617938,scored
14624,10,51097938285,scored
14625,11,51097940828,scored
14626,4,51098030571,scored
14627,5,51100786966,scored
14628,3,51104521354,scored
14629,2,51105633626,scored
14630,7,51110175571,scored
14631,13,51110798335,scored
14632,12,51114192290,scored
14633,14,51116412384,scored
14634,1,51128740615,scored
14635,6,51129764727,scored
14636,9,51129810240,scored
14637,0,51129881585,scored
14638,8,51131318156,scored
14639,4,51140134588,scored
14640,11,51147052104,scored
14641,10,51148503112,scored
14642,3,51148857306,scored
14643,13,51154064563,scored
14644,2,51158234131,scored
14645,7,51163739662,scored
14646,14,51168926995,scored
14647,1,51171877405,scored
14648,9,51172065773,scored
14649,5,51174983348,scored
14650,15,51176929819,scored
14651,8,51179232888,scored
14652,0,51188145954,scored
14653,11,51194002455,scored
14654,6,51202008003,scored
14655,10,51202222401,scored
14656,3,51202971947,scored
14657,7,51204211275,scored
14658,12,51204739412,scored
14659,2,51205812815,scored
14660,13,51207494486,scored
14661,4,51207588904,scored
14662,1,51212606802,scored
14663,9,51214130330,scored
14664,14,51214869075,scored
14665,5,51215955510,scored
14666,15,51218939037,scored
14667,8,51221016308,scored
14668,0,51228474120,scored
14669,11,51234463296,scored
14670,12,51246923397,scored
14671,3,51248047840,scored
14672,13,51248190589,scored
14673,4,51249946597,scored
14674,2,51251286438,scored
14675,10,51251476674,scored
14676,6,51251658037,scored
14677,5,51262200219,scored
14678,9,51262795610,scored
14679,8,51266523857,scored
14680,15,51267774757,scored
14681,0,51277467046,scored
14682,14,51278357698,scored
14683,1,51279612427,scored
14684,7,51280602058,scored
14685,11,51280792897,scored
14686,3,51295185145,scored
14687,4,51295615363,scored
14688,12,51296153475,scored
14689,2,51299345892,scored
14690,6,51301052839,scored
14691,9,51310305170,scored
14692,10,51312235353,scored
14693,15,51314959643,scored
14694,13,51315275542,scored
14695,8,51318406944,scored
14696,14,51331086936,scored
14697,11,51331820347,scored
14698,0,51332195708,scored
14699,5,51333367334,scored
14700,7,51333983078,scored
14701,2,51346628048,scored
14702,4,51350722404,scored
14703,6,51353856277,scored
14704,3,51354207567,scored
14705,15,51357697686,scored
14706,8,51366057163,scored
14707,9,51367766561,scored
14708,10,51368786207,scored
14709,1,51368994314,scored
14710,12,51369470756,scored
14711,13,51370866849,scored
14712,14,51372106229,scored
14713,11,51377180149,scored
14714,0,51380399415,scored
14715,7,51380539314,scored
14716,5,51381978637,scored
14717,2,51390310679,scored
14718,4,51392554675,scored
14719,6,51394470792,scored
14720,3,51398097724,scored
14721,15,51405332737,scored
14722,8,51406588479,scored
14723,9,51411299330,scored
14724,13,51413813651,scored
14725,10,51416039717,scored
14726,1,51417579789,scored
14727,12,51419792879,scored
14728,0,51420451598,scored
14729,7,51420966019,scored
14730,11,51422614157,scored
14731,5,51426447572,scored
14732,14,51430599485,scored
14733,4,51435849570,scored
14734,2,51435925230,scored
14735,6,51437218056,scored
14736,3,51439268752,scored
14737,8,51449556324,scored
14738,15,51449694299,scored
14739,1,51462371835,scored
14740,11,51463129210,scored
14741,10,51464509996,scored
14742,5,51469388427,scored
14743,4,51477235380,scored
14744,13,51477882366,scored
14745,0,51480786245,scored
14746,2,51482377604,scored
14747,14,51483335897,scored
14748,9,51483787560,scored
14749,3,51485374548,scored
14750,7,51487734304,scored
14751,15,51496391295,scored
14752,8,51496478562,scored
14753,12,51498730797,scored
14754,6,51499665897,scored
14755,1,51502593609,scored
14756,11,51509320973,scored
14757,5,51512739224,scored
14758,10,51515120666,scored
14759,4,51520088229,scored
14760,13,51520472281,scored
14761,0,51522579521,scored
14762,14,51526536852,scored
14763,3,51528469672,scored
14764,7,51529976123,scored
14765,9,51533382778,scored
14766,2,51536229674,scored
14767,15,51539202932,scored
14768,6,51539874572,scored
14769,12,51540175246,scored
14770,8,51540375095,scored
14771,1,51546096881,scored
14772,11,51554195201,scored
14773,5,51554772997,scored
14774,10,51557643816,scored
14775,4,51561460188,scored
14776,13,51562758812,scored
14777,0,51563273298,scored
14778,14,51568171313,scored
14779,3,51574767789,scored
14780,9,51576154512,scored
14781,2,51576407764,scored
14782,6,51580027849,scored
14783,8,51581664275,scored
14784,12,51589902567,scored
14785,15,51590525412,scored
14786,7,51592969415,scored
14787,1,51593263100,scored
14788,5,51596522215,scored
14789,11,51596596865,scored
14790,13,51605278285,scored
14791,0,51607919292,scored
14792,14,51608913934,scored
14793,4,51616184933,scored
14794,2,51616573928,scored
14795,3,51619015134,scored
14796,6,51623692901,scored
14797,9,51624764565,scored
14798,10,51624812246,scored
14799,8,51625262997,scored
14800,15,51632415417,scored
14801,7,51633095845,scored
14802,12,51636226898,scored
14803,5,51638828691,scored
14804,1,51639419644,scored
14805,11,51645173432,scored
14806,13,51646921367,scored
14807,14,51649190294,scored
14808,0,51649472455,scored
14809,4,51658191187,scored
14810,3,51663250542,scored
14811,2,51665891179,scored
14812,9,51666246732,scored
14813,10,51666994652,scored
14814,8,51669914251,scored
14815,7,51676148551,scored
14816,5,51679167430,scored
14817,15,51680184051,scored
14818,1,51682782873,scored
14819,11,51686265723,scored
14820,13,51688817604,scored
14821,12,51690745802,scored
14822,0,51691251416,scored
14823,14,51694358494,scored
14824,6,51697053713,scored
14825,4,51700714788,scored
14826,2,51706159431,scored
14827,3,51706903909,scored
14828,10,51707915170,scored
14829,9,51708396190,scored
14830,8,51714096237,scored
14831,7,51717097513,scored
14832,5,51724969376,scored
14833,15,51727096815,scored
14834,12,51730821420,scored
14835,11,51731604914,scored
14836,13,51742758531,scored
14837,4,51751712335,scored
14838,8,51758044405,scored
14839,10,51774471709,scored
14840,15,51775367346,scored
14841,3,51775984288,scored
14842,0,51777547291,scored
14843,1,51782184790,scored
14844,13,51783267692,scored
14845,14,51784129964,scored
14846,5,51787047186,scored
14847,2,51787364369,scored
14848,11,51787422986,scored
14849,7,51787841111,scored
14850,12,51788021966,scored
14851,6,51788094674,scored
14852,9,51794355288,scored
14853,4,51798388317,scored
14854,8,51801645281,scored
14855,15,51815697039,scored
14856,10,51816231561,scored
14857,3,51816379421,scored
14858,0,51818260552,scored
14859,1,51822446089,scored
14860,13,51824570351,scored
14861,14,51826542699,scored
14862,5,51827311859,scored
14863,2,51830820336,scored
14864,6,51832375492,scored
14865,11,51832714449,scored
14866,7,51833056986,scored
14867,12,51833279032,scored
14868,9,51837373835,scored
14869,4,51840962938,scored
14870,8,51844294085,scored
14871,10,51864630165,scored
14872,1,51867075369,scored
14873,0,51869215367,scored
14874,11,51875465214,scored
14875,7,51877859010,scored
14876,3,51880887973,scored
14877,6,51881867706,scored
14878,12,51883169240,scored
14879,9,51883888521,scored
14880,2,51886448461,scored
14881,5,51886873496,scored
14882,4,51894716573,scored
14883,15,51895575776,scored
14884,8,51896564940,scored
14885,13,51900039757,scored
14886,14,51902021126,scored
14887,10,51906215882,scored
14888,1,51907254079,scored
14889,0,51913286453,scored
14890,11,51916565221,scored
14891,7,51919541285,scored
14892,2,51926454556,scored
14893,9,51928395303,scored
14894,3,51930008185,scored
14895,5,51932389953,scored
14896,12,51934389016,scored
14897,4,51934850336,scored
14898,8,51939225455,scored
14899,6,51939302405,scored
14900,13,51940926671,scored
14901,10,51949115741,scored
14902,14,51957715961,scored
14903,11,51958011504,scored
14904,15,51962044259,scored
14905,0,51962635975,scored
14906,1,51963010766,scored
14907,7,51966647265,scored
14908,2,51967499079,scored
14909,9,51977042118,scored
14910,3,51978428081,scored
14911,8,51980483658,scored
14912,5,51982601186,scored
14913,10,51990796765,scored
14914,6,51994169667,scored
14915,14,52000398303,scored
14916,15,52002128411,scored
14917,12,52005787052,scored
14918,11,52008492543,scored
14919,2,52010149383,scored
14920,7,52010661745,scored
14921,0,52011712702,scored
14922,1,52013861978,scored
14923,13,52016206003,scored
14924,4,52017369368,scored
14925,8,52029460285,scored
14926,3,52029472724,scored
14927,9,52030827599,scored
14928,5,52032767010,scored
14929,6,52037524771,scored
14930,10,52037919634,scored
14931,14,52043992511,scored
14932,15,52044876826,scored
14933,12,52047789633,scored
14934,7,52052466722,scored
14935,0,52053590652,scored
14936,2,52054451422,scored
14937,1,52056705019,scored
14938,11,52056959162,scored
14939,13,52057367962,scored
14940,4,52063867038,scored
14941,8,52069656773,scored
14942,5,52076483701,scored
14943,6,52080564095,scored
14944,3,52085578491,scored
14945,12,52089661924,scored
14946,10,52095298993,scored
14947,9,52096246594,scored
14948,0,52096404509,scored
14949,11,52113087326,scored
14950,4,52114011381,scored
14951,15,52114071793,scored
14952,2,52115850278,scored
14953,13,52117760365,scored
14954,8,52120501992,scored
14955,1,52120901924,scored
14956,5,52123381885,scored
14957,6,52125528395,scored
14958,7,52125824590,scored
14959,3,52126999540,scored
14960,14,52129132689,scored
14961,12,52130345308,scored
14962,10,52135870246,scored
14963,9,52138394185,scored
14964,0,52140335206,scored
14965,11,52157221969,scored
14966,15,52159162112,scored
14967,4,52165463657,scored
14968,1,52167148132,scored
14969,8,52167514194,scored
14970,5,52168168827,scored
14971,7,52171324262,scored
14972,12,52175698614,scored
14973,13,52178055643,scored
14974,2,52180567006,scored
14975,10,52184448499,scored
14976,6,52187012782,scored
14977,0,52189023159,scored
14978,14,52189172699,scored
14979,9,52194809701,scored
14980,3,52196049445,scored
14981,11,52198844988,scored
14982,15,52201690796,scored
14983,1,52207172601,scored
14984,8,52208095557,scored
14985,5,52210656200,scored
14986,7,52214971644,scored
14987,12,52216098205,scored
14988,13,52219715668,scored
14989,2,52223881200,scored
14990,10,52225241383,scored
14991,0,52229532572,scored
14992,4,52234288781,scored
14993,3,52237544181,scored
14994,6,52241340131,scored
14995,14,52247158177,scored
14996,15,52248720574,scored
14997,9,52249404138,scored
14998,11,52252245111,scored
14999,5,52252971914,scored
15000,1,52253473240,scored
15001,12,52257140813,scored
15002,7,52257469325,scored
15003,2,52266033113,scored
15004,10,52267387959,scored
15005,8,52267509074,scored
15006,13,52268611440,scored
15007,0,52270216810,scored
15008,4,52279869697,scored
15009,3,52280313799,scored
15010,6,52281645848,scored
15011,14,52287859987,scored
15012,5,52293808639,scored
15013,15,52295323378,scored
15014,12,52301222968,scored
15015,1,52301924743,scored
15016,9,52303753319,scored
15017,8,52307735291,scored
15018,7,52313621220,scored
15019,10,52316868364,scored
15020,13,52319745277,scored
15021,3,52320759821,scored
15022,11,52328649207,scored
15023,4,52329081137,scored
15024,0,52330867252,scored
15025,14,52333517159,scored
15026,5,52334795548,scored
15027,6,52335488170,scored
15028,15,52335997099,scored
15029,2,52340728226,scored
15030,1,52344265222,scored
15031,12,52345435514,scored
15032,9,52347598378,scored
15033,8,52349048402,scored
15034,7,52355976918,scored
15035,13,52359856100,scored
15036,10,52360480335,scored
15037,3,52363035028,scored
15038,11,52369244673,scored
15039,4,52369251686,scored
15040,0,52371409155,scored
15041,14,52373607649,scored
15042,5,52377389085,scored
15043,15,52377897116,scored
15044,6,52381147331,scored
15045,2,52381667301,scored
15046,1,52384298205,scored
15047,9,52389118838,scored
15048,12,52393651630,scored
15049,8,52393651845,scored
15050,7,52396745028,scored
15051,11,52410539951,scored
15052,4,52412054826,scored
15053,14,52414059556,scored
15054,0,52416532068,scored
15055,3,52416683879,scored
15056,13,52417047121,scored
15057,15,52419619529,scored
15058,10,52420119148,scored
15059,5,52421313564,scored
15060,6,52421800094,scored
15061,2,52423415593,scored
15062,9,52430456688,scored
15063,1,52438477934,scored
15064,8,52443283913,scored
15065,7,52446492061,scored
15066,12,52450375016,scored
15067,11,52450652680,scored
15068,4,52452180471,scored
15069,0,52457672070,scored
15070,15,52460228978,scored
15071,14,52461335468,scored
15072,3,52465897112,scored
15073,13,52470576652,scored
15074,1,52486950781,scored
